Time,Temperature,Humidity,Vbat
1717025227,21.35,64.15,2803
1717027029,21.35,64.34,2802
1717028830,21.35,64.54,2802
1717030631,21.37,64.63,2802
1717032432,21.28,64.18,2802
1717034233,21.19,66.09,2801
1717036034,20.92,64.31,2799
1717037835,20.58,64,2797
1717039631,20.42,64.22,2794
1717041432,20.18,64.11,2791
1717043239,20.16,64.38,2790
1717045040,20.1,64.29,2789
1717046841,20.05,64.02,2788
1717048642,20.04,64.01,2787
1717050443,20.01,64.05,2786
1717052244,19.93,64.08,2785
1717054045,19.87,63.94,2784
1717055846,19.82,64.07,2784
1717057647,19.76,64.33,2784
1717059448,19.68,64.56,2784
1717061245,19.62,64.94,2785
1717063051,19.57,65.57,2785
1717064847,19.56,66.11,2785
1717066653,19.55,66.54,2785
1717068454,19.6,66.64,2784
1717070255,19.66,67.2,2784
1717072057,19.69,67.66,2784
1717073858,19.76,68.14,2784
1717075659,19.84,68.65,2784
1717077460,20.01,68.95,2784
1717079256,20.16,67.39,2785
1717081057,19.91,66.6,2784
1717082863,19.81,67.26,2783
1717084664,19.8,67.85,2781
1717086465,20.35,66.61,2780
1717088261,21.71,65.89,2783
1717090068,22.16,65.81,2788
1717091869,21.86,64.46,2793
1717093670,20.39,64.36,2796
1717095471,21.38,64.69,2797
1717097272,22.43,64.41,2798
1717099073,22.86,64.8,2797
1717100874,23.07,65.19,2799
1717102675,23.1,64.49,2804
1717104477,23.01,63.41,2806
1717106278,23.09,63.47,2810
1717108079,23.21,63.19,2812
1717109880,22.82,61.22,2812
1717111676,22.2,59.65,2810
1717113482,21.98,58.76,2805
1717115283,22.1,59.28,2803
1717117084,22.65,60.45,2800
1717118886,22.18,57.53,2800
1717120687,21.83,55.99,2801
1717122483,21.62,55.29,2802
1717124289,21.97,59.68,2801
1717126090,22.09,61.86,2802
1717127891,21.86,63.7,2804
1717129692,21.59,64.81,2804
1717131493,21.47,65.94,2804
1717133295,21.38,66.71,2803
1717135096,21.33,67.44,2801
1717136892,21.34,68.33,2801
1717138698,21.31,68.89,2802
1717140499,21.3,69.24,2802
1717142300,21.27,69.59,2802
1717144096,21.24,69.89,2802
1717145902,21.19,70.27,2803
1717147704,21.13,70.67,2802
1717149505,21.06,70.82,2802
1717151306,21.07,71.39,2802
1717153107,21.11,71.63,2801
1717154908,21.13,71.93,2801
1717156709,21.17,72.26,2801
1717158510,21.2,72.46,2802
1717160311,21.16,72.65,2803
1717162113,21.11,72.61,2802
1717163909,21.11,72.72,2802
1717165715,21.12,72.67,2801
1717167516,21.19,72.78,2801
1717169317,21.01,70.72,2801
1717171113,20.21,64.6,2799
1717172914,21.24,65.27,2797
1717171366,21.88,65.86,2797
1717173167,22.31,65.83,2798
1717174968,22.69,66.02,2800
1717176770,22.86,65.85,2804
1717178571,22.82,64.66,2805
1717180372,22.83,63.88,2803
1717182173,22.99,64.02,2802
1717183974,22.94,63.8,2797
1717185775,22.75,62.74,2797
1717187576,21.34,59.27,2797
1717189377,22.46,63.39,2797
1717191178,22.89,65.86,2800
1717192979,22.91,65.67,2801
1717194781,23.05,66.16,2802
1717196582,23.1,66.66,2806
1717198383,23.17,66.92,2809
1717200184,23.9,65.77,2812
1717201985,23.74,62.71,2817
1717203786,22.27,56.45,2818
1717205587,21.25,55.93,2815
1717207383,20.53,56.62,2811
1717209189,19.96,57.23,2803
1717210991,19.49,57.58,2795
1717212792,19.04,57.95,2789
1717214588,18.79,58.28,2782
1717216394,18.59,58.53,2779
1717218195,18.48,59.03,2776
1717219996,18.32,59.47,2774
1717221797,18.25,59.49,2772
1717223598,18.09,59.57,2769
1717225400,17.9,60.03,2769
1717227201,17.75,60.68,2770
1717229002,17.6,61.18,2771
1717230803,17.64,61.81,2774
1717232599,17.79,62.1,2775
1717234405,17.52,62.01,2775
1717236201,17.34,62.63,2775
1717238008,17.38,63.43,2776
1717239804,17.49,63.62,2777
1717241605,17.33,64.06,2778
1717243411,18.43,64.45,2779
1717245212,19.99,63.84,2778
1717247013,20.69,64.36,2779
1717248814,21.04,64.14,2782
1717250615,21.29,63.76,2786
1717252416,21.48,64.09,2791
1717254218,21.65,64.32,2794
1717256019,21.62,64.14,2798
1717257820,21.12,64.2,2799
1717259621,20.76,64.56,2798
1717261422,20.56,64.91,2797
1717263223,20.41,65.93,2794
1717265025,20.09,65.87,2791
1717266826,19.92,65.74,2789
1717268622,19.77,65.6,2788
1717270428,19.61,65.44,2786
1717272224,18.97,65.48,2785
1717274030,19.3,64.86,2784
1717275831,20.74,63.77,2784
1717277632,21.3,63.22,2784
1717279434,21.59,63.03,2787
1717281230,21.79,63.11,2792
1717283036,21.99,63.18,2795
1717284837,22.07,63.17,2799
1717286638,22.16,63.14,2802
1717288434,22.32,63.03,2805
1717290240,22.52,62.97,2807
1717292036,22.26,62.02,2810
1717293843,21.7,61.31,2810
1717295644,22.22,63.36,2809
1717297445,22.5,63.67,2809
1717299241,22.5,64.33,2809
1717301047,22.34,64.32,2810
1717302848,21.8,65.94,2812
1717304649,21.47,67.28,2811
1717306451,21.2,68.59,2808
1717308252,21.07,69.65,2806
1717310053,20.97,70.34,2803
1717311854,20.89,70.97,2802
1717313655,20.86,71.5,2801
1717315456,20.84,72.07,2800
1717317257,20.85,71.21,2799
1717319059,20.86,66.57,2798
1717320860,20.86,63.78,2797
1717322661,21.02,62.78,2797
1717324462,21.04,61.85,2797
1717326263,21.04,61.36,2798
1717328064,20.82,61.55,2799
1717329865,20.81,61.5,2800
1717331666,20.83,61.48,2799
1717333468,20.84,61.23,2798
1717335269,21.31,62.31,2798
1717337070,21.76,62.93,2799
1717338871,22.18,63.84,2802
1717340672,22.53,64.16,2803
1717342473,22.86,64.32,2804
1717344274,23.88,62.74,2808
1717346076,22.48,59.43,2811
1717347877,21.65,59.47,2812
1717349678,21.94,58.97,2813
1717351479,21.52,59.89,2810
1717353280,21.4,61.38,2806
1717355081,21.08,62.29,2805
1717356882,21.05,63.71,2803
1717358684,21.79,65.89,2801
1717360485,22.55,66.5,2801
1717362286,22.25,65.96,2803
1717364087,21.84,65.34,2804
1717365883,22.55,66.53,2805
1717367689,22.98,67.05,2807
1717369490,23.19,67.5,2808
1717371291,23.24,67.97,2811
1717373092,23.03,67.91,2815
1717374893,22.31,64.78,2816
1717376690,21.63,64.23,2813
1717378496,21.17,65.17,2809
1717380297,20.8,65.82,2804
1717382098,20.51,66.46,2797
1717383899,20.38,66.8,2794
1717385695,20.3,67.4,2792
1717387501,20.2,67.58,2790
1717389302,20.12,67.69,2789
1717391103,20.06,67.43,2789
1717392904,19.97,67.48,2787
1717394706,19.88,67.36,2786
1717396507,19.8,67.31,2785
1717398308,19.67,66.88,2783
1717400109,19.57,66.65,2782
1717401910,19.48,66.8,2782
1717403711,19.65,68.08,2783
1717405512,19.68,67.15,2783
1717407314,20.25,66.67,2783
1717409115,21.38,65.38,2786
1717410916,21.71,65.09,2789
1717412717,21.98,65,2793
1717414518,20.91,64.3,2796
1717416319,19.22,65.81,2793
1717418115,19.39,67.12,2784
1717419916,21,65.36,2780
1717421722,21.18,64.97,2780
1717423524,21.34,64.83,2784
1717425325,21.59,64.97,2794
1717427126,21.67,65.11,2800
1717428927,21.86,65.19,2802
1717430728,22.23,64.89,2802
1717432529,23.04,63.45,2804
1717434330,22.84,63.97,2806
1717436131,22.85,64.38,2807
1717437933,23,64.51,2809
1717439734,22.67,63.68,2810
1717441535,21.48,64.24,2808
1717443331,21.69,67.73,2805
1717445137,22.08,67.02,2804
1717446938,22.17,67.62,2803
1717448739,22.4,67.7,2803
1717450540,23.03,67.06,2806
1717452342,23.23,66.83,2809
1717454143,23.2,67.35,2812
1717455944,23.32,67.06,2814
1717457745,23.04,65.96,2815
1717459546,22.34,62.44,2813
1717461347,21.63,61.87,2810
1717463148,21.14,62.92,2805
1717464949,20.72,63.41,2799
1717466746,20.44,64.06,2795
1717468552,20.6,65.82,2792
1717470353,20.71,67.59,2791
1717472154,20.79,69.33,2792
1717473955,20.88,70.21,2793
1717475756,20.96,71.2,2795
1717477557,21.01,71.7,2796
1717479359,21.03,71.98,2797
1717481160,21.01,71.81,2798
1717482961,20.96,71.8,2799
1717484757,20.93,72.25,2799
1717486563,20.89,71.91,2799
1717488364,20.85,71.77,2799
1717490160,20.92,70.94,2799
1717491966,19.98,65.7,2797
1717493768,19.84,65.2,2795
1717495569,19.88,64.63,2793
1717497370,19.77,63.92,2791
1717499171,19.87,63.05,2789
1717500972,20.15,61.23,2789
1717502773,20.47,60.49,2789
1717504574,20.77,60.24,2789
1717506376,20.7,59.15,2790
1717508177,20.94,59.17,2791
1717509978,21.05,58.51,2793
1717511779,21.53,59.35,2794
1717513580,22.33,59.8,2795
1717515381,22.71,60.01,2799
1717517182,23.08,60.14,2803
1717518983,23.3,60.27,2808
1717520785,23.29,60.89,2813
1717522581,23.09,58.24,2815
1717524387,22.51,55.21,2815
1717526188,22.62,54.84,2813
1717527989,22.78,54.59,2812
1717529790,22.59,54.7,2811
1717531591,22.54,56.42,2811
1717533392,22.6,55.84,2811
1717535194,23.21,57.15,2811
1717536995,23.59,59.15,2813
1717538796,23.87,60.91,2815
1717540597,23.73,60.04,2816
1717542398,23.55,58.53,2818
1717544199,23.54,58.04,2817
1717545995,23.39,57.74,2816
1717547802,23.06,58.52,2815
1717549598,22.81,58.36,2815
1717551404,22.25,59.37,2813
1717553200,21.91,60.21,2811
1717555006,21.65,61.77,2809
1717556807,21.47,61.75,2806
1717558608,21.33,61.24,2803
1717560409,21.2,61.57,2801
1717562206,21.1,62.3,2799
1717564012,21.04,62.69,2798
1717565813,21.03,62.87,2797
1717567614,20.93,62.77,2797
1717569415,20.81,62.71,2797
1717571216,20.7,62.68,2797
1717573012,20.66,63.05,2796
1717574818,20.77,63.18,2796
1717576620,20.91,63.21,2796
1717578421,21.31,62.49,2796
1717580222,22.09,60.47,2799
1717582023,22.56,58.76,2801
1717583824,22.84,58.64,2802
1717585625,23.04,58.87,2806
1717587426,23.13,59.34,2808
1717589227,23.08,59.66,2810
1717591029,23.5,59.98,2813
1717592830,23.56,60.19,2815
1717594631,23.6,60.36,2817
1717596432,23.58,56.87,2818
1717598233,23.68,56.4,2819
1717600034,23.53,57.79,2819
1717601835,23.22,57.9,2818
1717603637,23.23,56.97,2817
1717605438,23.63,56.72,2817
1717607234,23.61,56.44,2817
1717609040,23.58,56.06,2818
1717610841,23.64,55.82,2819
1717612642,23.66,56.01,2820
1717614443,23.93,55.77,2820
1717616244,24.02,55.4,2820
1717618046,24.05,54.61,2820
1717619847,23.97,54.8,2819
1717621648,24.08,53.81,2819
1717623449,24.11,54.01,2818
1717625250,25.06,54.3,2818
1717627051,25.41,54.83,2821
1717628852,25.59,55.27,2823
1717630653,25.69,55.43,2825
1717632454,25.75,55.99,2828
1717634256,25.91,56.53,2829
1717636057,25.67,56.87,2830
1717637858,24.48,58.55,2828
1717639659,23.93,59.62,2825
1717641460,23.36,60.41,2820
1717643261,22.98,61.61,2817
1717645063,22.74,62.33,2814
1717646864,22.55,62.65,2813
1717648665,22.39,63.35,2811
1717650466,22.24,63.55,2810
1717652267,22.1,63.11,2810
1717654068,21.86,63.18,2809
1717655869,21.64,63.72,2808
1717657670,21.57,64.68,2807
1717659471,21.56,65.56,2805
1717661273,21.54,65.88,2804
1717663074,21.48,66.26,2804
1717664875,21.38,66.37,2804
1717666676,21.45,66.33,2804
1717668477,21.54,66.33,2805
1717670273,21.61,66.06,2806
1717672079,21.76,65.88,2807
1717673880,21.93,65.81,2807
1717675682,22.17,66.04,2808
1717677483,23.1,64.7,2808
1717679284,24.26,62.68,2810
1717681085,24.82,60.46,2814
1717682886,24.45,57.68,2819
1717684687,24.5,56.55,2823
1717686488,24.53,56.2,2826
1717688289,24.63,56.91,2827
1717690090,24.56,57.06,2827
1717691892,24.56,56.8,2827
1717693693,24.72,55.58,2826
1717695489,24.88,55.38,2826
1717697295,24.57,55.7,2825
1717699091,23.95,58.26,2823
1717700898,23.67,58.56,2820
1717702699,23.6,58.24,2816
1717704500,24,56.11,2813
1717706301,24.2,57.11,2812
1717708102,24.43,55.7,2814
1717709903,24.56,54.98,2817
1717711704,24.49,54.49,2819
1717713505,24.33,54.72,2820
1717715307,24.26,55.46,2821
1717717108,24.3,55.99,2821
1717718909,24.33,56.58,2821
1717720710,24.41,57.01,2821
1717722511,24.05,58.12,2820
1717724312,23.75,58.27,2818
1717726113,23.48,58.28,2816
1717727914,23.18,58.67,2814
1717729716,23.03,58.46,2813
1717731517,22.91,59.89,2811
1717733318,22.8,60.96,2810
1717735119,22.7,61.94,2809
1717736920,22.65,62.73,2808
1717738721,22.56,62.76,2808
1717740517,22.5,62.48,2807
1717742324,22.41,61.62,2807
1717744125,22.27,61.17,2807
1717745926,22.18,61.16,2807
1717747727,22.17,61.65,2807
1717749528,22.48,62.31,2807
1717751329,23.49,60.45,2809
1717753130,25.04,56.53,2814
1717754931,24.59,56.99,2820
1717756733,24.54,56.73,2826
1717758534,24.18,57.11,2829
1717760335,24.53,56.31,2830
1717762136,24.57,56.1,2829
1717763937,24.73,55.5,2830
1717765738,24.99,54.82,2830
1717767539,26.87,53.19,2833
1717769340,28.09,50.66,2839
1717771142,25.6,54.47,2842
1717772943,25.26,55.64,2843
1717774744,25.03,55.83,2842
1717776545,26.44,53.2,2838
1717778346,26.28,52.63,2838
1717780147,25.85,54.46,2838
1717781948,25.75,54.57,2839
1717783750,25.45,55.2,2839
1717785551,25.63,55.09,2837
1717787352,26.08,54.41,2837
1717789153,26.37,53.11,2838
1717790954,26.22,52.74,2839
1717792755,25.95,52.35,2840
1717794556,25.84,52.02,2840
1717796357,25.7,51.46,2839
1717798159,25.72,53.35,2838
1717799960,26.65,52.9,2838
1717801761,26.82,51.89,2840
1717803562,26.69,53.83,2841
1717805358,26.87,54.66,2843
1717807159,26.64,56,2843
1717808965,26.45,56.89,2842
1717810767,25.4,56.27,2840
1717812568,24.71,56.95,2837
1717814369,24.16,59.19,2835
1717816170,23.91,60.8,2831
1717817971,23.75,61.81,2828
1717819772,23.62,61.88,2826
1717821573,23.56,63.03,2824
1717823374,23.42,64.05,2824
1717825176,23.24,64.59,2823
1717826977,23.12,65,2822
1717828778,23.09,65,2822
1717830579,23.03,64.81,2821
1717832380,22.96,64.65,2821
1717834181,22.88,64.26,2820
1717835982,22.9,63.94,2819
1717837784,23.01,64.18,2819
1717839585,22.99,64.08,2819
1717841386,22.95,64.04,2819
1717843187,23.24,63.56,2820
1717844988,24.14,61.27,2821
1717846789,24.47,59.88,2823
1717848590,24.88,58.97,2826
1717850386,24.67,60.24,2829
1717852193,24.64,60.38,2830
1717853994,24.85,59.82,2831
1717855795,25.25,58.34,2832
1717857596,26.21,55.4,2833
1717859397,26.86,53.08,2835
1717861198,27.09,52.96,2837
1717862994,26.2,56.72,2839
1717864800,25.57,57.69,2840
1717866602,25.36,58.75,2839
1717868403,25.31,61.1,2838
1717870204,25.6,60.02,2837
1717872005,25.68,58.66,2836
1717873806,26.09,58.25,2837
1717875607,26.05,58.87,2837
1717877408,26.08,58.82,2838
1717879205,27.51,54.98,2839
1717881011,26.58,56.44,2841
1717882812,26.59,56.26,2842
1717884613,26.48,56.34,2842
1717886414,27.42,55.4,2843
1717888215,27.51,56.26,2842
1717890016,28.55,53.03,2844
1717891817,27.34,55.29,2846
1717893618,27.52,54.89,2846
1717895420,26.69,56.81,2845
1717897221,24.65,60.68,2841
1717899022,23.8,62.93,2835
1717900823,23.38,63.14,2829
1717902624,23.12,63.56,2823
1717904420,22.99,64.08,2819
1717906226,22.85,64.43,2817
1717908027,22.78,64.82,2816
1717909828,22.66,65.2,2815
1717911630,22.58,65.72,2815
1717913431,22.51,65.87,2815
1717915232,22.4,65.57,2815
1717917033,22.31,65.28,2815
1717918834,22.19,65.84,2815
1717920635,22.11,66.24,2814
1717922436,22.09,67,2815
1717924237,22.08,67.23,2815
1717926039,22.06,67.18,2814
1717927840,21.97,67.68,2814
1717929641,22,68.22,2814
1717931437,22.05,68.41,2814
1717933243,22.07,68.66,2814
1717935044,22.1,68.68,2815
1717936845,22.24,69.01,2815
1717938647,22.39,68.86,2815
1717940443,22.51,68.7,2816
1717942249,22.53,68.71,2816
1717944050,22.56,71.21,2817
1717945851,22.56,72.06,2818
1717947652,22.55,71.72,2818
1717949453,23.55,67.65,2818
1717951254,24.32,64.39,2818
1717953056,25.61,58.62,2821
1717953781,25.94,58.11,2826
1717955582,26.02,59.37,2831
1717957383,25.77,61.48,2836
1717959185,25.62,61.26,2838
1717960986,25.69,60.83,2837
1717962787,25.66,61.33,2836
1717964588,25.67,61.89,2834
1717966389,26.62,59.56,2834
1717968190,26.62,59.53,2835
1717969991,26.15,62.07,2835
1717971792,27.97,59.03,2833
1717973593,27.63,59.04,2832
1717975395,26.97,57.64,2826
1717977196,25.1,60.52,2824
1717978992,23.74,62.36,2823
1717980798,23.09,62.76,2820
1717982594,22.77,63.56,2818
1717984400,22.38,64.04,2815
1717986201,22.1,64.86,2813
1717988002,21.98,65.18,2811
1717989804,21.82,65.12,2811
1717991605,21.79,64.87,2811
1717993406,21.7,64.23,2810
1717995207,21.49,64.21,2809
1717997008,21.29,64.86,2808
1717998809,21.19,65.4,2807
1718000610,21.13,64.95,2806
1718002411,21.06,64.52,2806
1718004212,20.95,64.66,2805
1718006014,20.97,65.52,2805
1718007815,22.16,66.68,2805
1718009616,24.72,61.82,2809
1718011417,25.63,59.12,2815
1718013218,25.9,58.66,2823
1718015019,24.72,56.1,2829
1718016820,24.81,53.17,2831
1718018621,25.18,51.02,2831
1718020422,24.3,49.64,2830
1718022224,23.85,49.48,2827
1718024025,23.89,50.12,2826
1718025826,23.77,49,2824
1718027627,24.48,47.49,2822
1718029428,25.09,46.15,2822
1718031229,24.9,46.14,2824
1718033030,25.13,45.43,2826
1718034831,25.22,45.07,2828
1718036632,25.35,42.99,2830
1718038429,25.45,41.2,2830
1718040230,25.42,40.66,2831
1718042036,25.64,39.89,2831
1718043837,25.71,40.58,2832
1718045638,25.8,42.47,2832
1718047439,25.37,43.5,2833
1718049240,25.33,43.8,2832
1718051041,25.01,44.73,2832
1718052838,25.93,46.44,2832
1718054644,25.83,49.78,2833
1718056445,25.91,49.57,2834
1718058246,26.12,44.11,2835
1718060047,26.1,42.77,2838
1718061848,25.94,42.74,2839
1718063649,25.54,47.83,2840
1718065451,23.6,47.66,2837
1718067252,22.77,47.62,2830
1718069053,22.28,48.14,2824
1718070849,21.97,49.42,2816
1718072655,21.68,49.64,2810
1718074456,21.48,49.46,2806
1718076257,21.17,50.18,2803
1718078058,20.95,50.05,2801
1718079860,20.69,50.39,2799
1718081661,20.58,50.69,2798
1718083462,20.38,50.67,2797
1718085263,20.19,50.8,2796
1718087064,19.95,51.34,2795
1718088865,19.77,52.17,2793
1718090666,19.71,53.04,2792
1718092468,20.41,57.64,2792
1718094269,20.58,58.27,2793
1718096065,20.62,58.64,2794
1718097866,20.62,59.06,2795
1718099672,20.61,59.75,2797
1718101473,20.64,60.65,2798
1718103274,21.59,60.36,2798
1718105075,23.83,54.69,2803
1718106877,22.27,46.04,2807
1718108678,23.74,45.24,2811
1718110479,24.08,47.31,2818
1718112280,24.47,47.85,2820
1718114081,24.07,46.17,2820
1718115877,23.7,46.82,2822
1718117678,24.29,48.03,2822
1718119484,24.55,48.42,2823
1718121286,23.09,45.94,2823
1718123087,23.58,46.7,2820
1718124883,26.44,43.81,2823
1718126689,25.93,45.35,2827
1718128490,25.22,47.85,2829
1718130291,25.49,49.02,2834
1718132087,25.34,49.31,2835
1718133894,23.17,47.1,2831
1718135695,24.38,46.93,2828
1718137496,23.53,46.57,2826
1718139292,24.74,47.23,2825
1718141093,25.94,46.77,2827
1718142899,25.48,48.16,2831
1718144700,25.49,49.13,2833
1718146502,25.73,50.08,2835
1718148303,26.09,50.62,2836
1718150104,25.82,51.11,2837
1718151905,25.77,52.91,2837
1718153706,24.11,50.14,2836
1718155507,21.82,49.98,2829
1718157308,20.94,51.3,2820
1718159104,20.48,51.97,2810
1718160911,20.19,52.57,2800
1718162712,19.89,52.8,2795
1718164513,19.6,52.26,2792
1718166314,19.4,52.61,2790
1718168115,19.22,53.04,2788
1718169916,19.01,53.46,2785
1718171717,18.85,53.62,2784
1718173518,18.65,54.19,2782
1718175314,18.6,55.56,2781
1718177121,19.29,57.97,2781
1718178922,19.45,58.45,2782
1718180723,19.51,58.87,2784
1718182524,19.55,59.55,2787
1718184325,19.57,59.95,2788
1718186126,19.59,60.28,2790
1718187927,19.67,60.88,2790
1718189729,21.06,51.15,2791
1718191530,21.48,46.7,2792
1718193331,21.79,46.08,2795
1718195132,22.03,44.68,2799
1718196933,22.18,43.78,2803
1718198729,22.48,42.17,2804
1718200535,22.17,40.84,2803
1718202336,22.53,40.57,2802
1718204137,23.19,40.48,2802
1718205939,22.91,40.42,2803
1718207740,23.06,39.1,2805
1718209541,23.09,38.69,2807
1718211342,23.43,38.61,2808
1718213143,23.54,37.98,2809
1718214944,23.67,38.72,2810
1718216745,23.66,37.49,2811
1718218546,23.9,37.57,2809
1718220347,24.24,41.04,2809
1718222148,24.28,42.74,2810
1718223950,24.38,43.93,2811
1718225751,24.41,44.54,2814
1718227552,24.63,45.69,2817
1718229348,25.24,46.25,2820
1718231149,26.19,45.9,2823
1718232955,26.96,45.02,2828
1718234756,26.81,46,2832
1718236558,26.26,46.39,2836
1718238354,23.61,44.12,2835
1718240160,22.07,44.68,2827
1718241961,21.5,44.56,2817
1718243757,20.98,44.34,2807
1718245563,20.61,44.67,2798
1718247359,20.45,45.39,2794
1718249160,20.37,45.42,2793
1718250967,20.2,46.01,2792
1718252768,20.01,46.38,2792
1718254569,19.87,46.72,2792
1718256370,19.7,46.91,2790
1718258171,19.52,47.24,2789
1718259972,19.39,47.64,2789
1718261773,19.36,47.7,2789
1718263574,19.3,47.86,2789
1718265376,19.35,49.2,2789
1718267177,20.75,49.24,2790
1718268978,22.66,46.43,2792
1718270779,23.2,45.44,2798
1718272580,23.57,44.05,2804
1718274381,23.79,44.09,2809
1718276182,23.97,44.53,2815
1718277984,23.92,45.08,2817
1718279780,23.88,45.58,2819
1718281586,22.85,47.49,2819
1718283387,21.77,49.48,2815
1718285188,21.28,50.57,2809
1718286989,21.17,50.97,2804
1718288790,21.14,51.23,2797
1718290591,21.2,51.31,2793
1718292393,21.18,51.48,2791
1718294194,21.09,51.84,2789
1718295995,21.08,52,2788
1718297796,21.03,52.3,2788
1718299597,22.61,51.47,2790
1718301398,23.64,50.52,2797
1718303199,24,41.57,2805
1718305001,23.79,39.16,2814
1718306802,24.03,41.49,2820
1718308603,23.92,40.97,2822
1718310404,24.08,39.71,2822
1718312200,24.33,37.4,2822
1718314006,24.52,37.55,2822
1718315807,25.65,39.65,2824
1718317609,25.95,41.41,2825
1718319410,24.72,43.98,2827
1718321211,22.64,44.75,2825
1718323012,21.86,44.52,2820
1718324808,21.38,45.02,2814
1718326614,21.1,46.35,2807
1718328415,21.01,47.57,2802
1718330216,20.86,48.15,2800
1718332013,20.58,48.46,2799
1718333814,20.51,48.78,2798
1718335620,20.38,48.74,2796
1718337421,20.38,49.38,2795
1718339222,20.45,48.64,2794
1718341023,20.47,47.75,2794
1718342824,20.36,48.6,2794
1718344625,20.24,49.49,2794
1718346422,20.18,50.53,2794
1718348228,20.24,51.41,2793
1718350029,20.53,54.6,2793
1718351825,20.57,56.01,2793
1718353631,20.59,59.06,2794
1718355432,20.58,59.13,2795
1718357228,20.57,58.89,2796
1718359034,20.55,58.78,2796
1718360836,20.54,58.85,2796
1718362637,20.53,58.94,2796
1718364438,20.52,58.97,2795
1718366239,20.51,59.07,2795
1718368040,20.51,59.22,2796
1718369841,20.52,59.38,2795
1718371638,20.54,59.53,2795
1718373444,20.56,59.64,2795
1718375240,21.93,56.33,2795
1718377041,23.92,50.73,2800
1718378847,24.4,49.22,2806
1718380643,25.66,46.16,2813
1718382444,24.87,47.18,2821
1718384245,23.65,50.17,2821
1718386051,23.43,51.64,2819
1718387853,23.74,50.9,2816
1718389654,24.04,50.63,2813
1718391455,25.09,50.43,2814
1718393256,25.19,51.42,2816
1718395057,25.3,50,2818
1718396858,25.56,49.07,2820
1718398659,25.56,49.99,2821
1718400460,25.77,49.9,2822
1718402262,27.46,47.17,2825
1718404063,27.52,46.85,2828
1718405864,26.55,48.25,2830
1718407665,26.32,48.6,2832
1718409466,26.58,48.63,2833
1718411267,27.28,48.09,2832
1718413068,26.65,49.62,2832
1718414870,25.53,50.89,2831
1718416671,23.51,54.47,2827
1718418472,22.7,56.03,2820
1718420273,22.23,57.27,2812
1718422074,22.03,57.99,2805
1718423875,21.89,58.31,2800
1718425676,21.72,58.66,2799
1718427477,21.61,59.55,2797
1718429278,21.5,60.19,2796
1718431080,21.29,60.06,2795
1718432881,21.1,60.03,2794
1718434682,20.95,60.41,2793
1718436483,20.72,60.64,2792
1718438284,20.55,60.97,2792
1718440085,20.51,61.58,2792
1718441886,20.53,62.11,2792
1718443687,20.42,62.19,2792
1718445489,20.24,61.76,2791
1718447290,20.1,61.05,2791
1718449091,20.05,60.42,2790
1718450887,20.02,59.58,2789
1718452693,20.04,58.85,2789
1718454494,20.74,57.83,2789
1718456295,23.02,51.42,2792
1718458092,23.74,48.63,2797
1718459898,24.1,47.24,2803
1718461699,24.39,46.45,2809
1718463500,24.61,45.93,2815
1718465301,24.7,44.79,2816
1718467102,24.89,44.22,2819
1718468903,23.54,47.34,2819
1718470704,22.22,51.1,2816
1718472506,21.71,52.85,2809
1718474307,21.47,53.99,2804
1718476108,21.34,55.08,2797
1718477909,24.39,50.76,2796
1718479710,26.81,45.02,2804
1718481511,27.34,42.02,2814
1718483312,25.96,43.01,2824
1718485113,25.82,42.87,2830
1718486915,26,41.9,2830
1718488711,25.95,41.79,2827
1718490517,26.37,41,2826
1718492318,26.98,40.35,2828
1718494119,26.78,40.6,2830
1718495920,26.84,40.76,2832
1718497721,27.05,40.83,2833
1718499522,26.75,40.82,2835
1718501324,26.9,40.76,2835
1718503125,26.04,41.6,2834
1718504926,23.27,45.9,2830
1718506727,22.09,48.8,2821
1718508528,21.46,50.57,2812
1718510329,21.08,52,2803
1718512130,20.87,52.46,2796
1718513927,20.67,52.37,2794
1718515733,20.55,51.99,2793
1718517534,20.44,52.06,2792
1718519335,20.31,52.32,2791
1718521136,20.21,52.75,2790
1718522937,20.12,53.46,2790
1718524738,20.09,54.62,2790
1718526534,20.13,54.7,2790
1718528341,20.07,53.82,2790
1718530142,20.05,53.75,2790
1718531943,20.06,54.01,2790
1718533744,20.1,54.59,2790
1718535545,20.36,55.7,2790
1718537346,20.53,55.24,2791
1718539147,20.56,55.09,2792
1718540943,20.63,55.92,2793
1718542750,20.89,59.27,2793
1718544551,22.78,54.83,2795
1718546347,23.94,48.86,2801
1718548153,24.27,48.09,2807
1718549954,24.53,51.92,2813
1718551755,24.56,52.95,2818
1718553556,24.73,53.93,2820
1718555357,25.14,53.69,2820
1718557158,25.45,51.95,2821
1718558960,25.61,49.71,2822
1718560761,25.8,46.76,2822
1718562562,26.45,44.94,2824
1718564363,26.64,43.48,2827
1718566159,27.37,40.7,2829
1718567965,27.09,41.24,2832
1718569766,27.18,40.51,2834
1718571567,27.19,39.95,2835
1718573368,27.02,41.61,2836
1718575170,26.86,43.52,2836
1718576971,27.28,46.28,2836
1718578772,27.76,47.97,2837
1718580573,27.53,47.35,2836
1718582374,25.54,47.98,2834
1718584175,23.78,50.75,2829
1718585976,23.05,51.88,2821
1718587778,22.61,52.22,2814
1718589579,22.34,53.26,2808
1718591380,22.11,54.14,2804
1718593181,22.01,55.41,2802
1718594982,21.9,56.15,2801
1718596783,21.81,57.44,2800
